id,title,abstract,keywords,pub_date,search_terms
37249014,Exogenous GalR2-specific peptide agonist as a tool for treating myocardial ischemia/reperfusion injury.,"The aim of this work was to elucidate the role of GalR2 receptor activation in protecting the rat heart in vivo from I/R damage by a pharmacological peptide agonist WTLNSAGYLLGPβAH-OH (G1) and full-length rat galanin GWTLNSAGYLLGPHAIDNHRSFSDKHGLT-NH2 (G2) using M871, a selective inhibitor of GalR2. The peptides were prepared by the automatic solid phase synthesis using the Fmoc-strategy and purified by HPLC. 40-minute LAD coronary artery occlusion followed by a 60-minute reperfusion was performed. The criteria for damage/protection of the heart were the infarct size (IS) and plasma activity of CK-MB at the end of reperfusion. Intravenous injection of G1 or G2 at an optimal dose of 1 mg/kg at the 5th minute of reperfusion significantly reduced the IS (by 35 and 32%, respectively) and activity of CK-MB at the end of reperfusion (by 43 and 38%, respectively) compared with the control. Administration of M871 (8 mg/kg) 5 min before the onset of reperfusion abolished the effects of G1 on IS and CK-MB activity, returning them to control values. Co-administration of M871 (8 mg/kg) with G2 attenuated protective effect of G2 on both IS and plasma СK-MB activity. However, differences in these parameters between the M871+G2 and G2 groups did not reach statistical significance (P=0.139 and P=0.121, respectively). Thus, GalR2 is the principal receptor subtype that transduces the protective effects of galanin and ligand G1 in myocardial I/R injury. This suggests that GalR2-specific peptide agonists could be used as drug candidates for treating ischemic heart disease.","['GalR2 receptor', 'M871', 'myocardial infarction', 'rat heart', 'solid phase synthesis']",2023-03-11,"['ischemia', 'reperfusion']"
37248964,Cpd-42 Alleviates Acute Kidney Injury via Targeting RIPK3-mediated Necroptosis.,"Necroptosis plays an essential role in acute kidney injury (AKI) and is mediated by receptor-interacting protein kinases (RIPK)1, RIPK3, and mixed lineage kinase domain-like (MLKL). As a novel RIPK3 inhibitor, Cpd-42 alleviates the systemic inflammatory response. The current study was designed to investigate whether Cpd-42 exhibits protective effects on AKI and reveal the underlying mechanisms.The effects of Cpd-42 were determined in vivo through cisplatin- and ischemia/reperfusion (I/R)-induced AKI, and in vitro through cisplatin- and hypoxia/reoxygenation (H/R)-induced cell damage. Transmission electron microscopy (TEM) and periodic acid-schiff (PAS) staining were used to identify renal pathology. Cellular thermal shift assay (CETSA) and RIPK3 knockout (KO) mTECs were used to explore the relationship between Cpd-42 and RIPK3. Molecular docking and site-directed mutagenesis was used to determine the binding site of RIPK3 with Cpd-42.Cpd-42 reduced HK-2 cell damage, necroptosis, and inflammatory responses in vitro. Furthermore, in vivo, cisplatin- and I/R-induced AKI was alleviated by Cpd-42 treatment. Cpd-42 inhibited necroptosis by interacting with two key hydrogen bonds of RIPK3 at Thr94 and Ser146, which further blocked the phosphorylation of RIPK3 and mitigated AKI.As a novel RIPK3 inhibitor, Cpd-42 reduced kidney damage, inflammatory response, and necroptosis in AKI by binding to sites Thr94 and Ser146 on RIPK3 and might be a promising treatment for AKI.","['Cpd-42', 'RIPK3 inhibitor', 'acute kidney injury', 'necroptosis']",2022-07-20,"['ischemia', 'reperfusion']"
37248543,TRIM67 alleviates cerebral ischemia‒reperfusion injury by protecting neurons and inhibiting neuroinflammation via targeting IκBα for K63-linked polyubiquitination.,"Excessive and unresolved neuroinflammation plays an important role in the pathophysiology of many neurological disorders, such as ischemic stroke, yet there are no effective treatments. Tripartite motif-containing 67 (TRIM67) plays a crucial role in the control of inflammatory disease and pathogen infection-induced inflammation; however, the role of TRIM67 in cerebral ischemia‒reperfusion injury remains poorly understood.In the present study, we demonstrated that the expression level of TRIM67 was significantly reduced in middle cerebral artery occlusion and reperfusion (MCAO/R) mice and primary cultured microglia subjected to oxygen-glucose deprivation and reperfusion. Furthermore, a significant reduction in infarct size and neurological deficits was observed in mice after TRIM67 upregulation. Interestingly, TRIM67 upregulation alleviated neuroinflammation and cell death after cerebral ischemia‒reperfusion injury in MCAO/R mice. A mechanistic study showed that TRIM67 bound to IκBα, reduced K48-linked ubiquitination and increased K63-linked ubiquitination, thereby inhibiting its degradation and promoting the stability of IκBα, ultimately inhibiting NF-κB activity after cerebral ischemia.Taken together, this study demonstrated a previously unidentified mechanism whereby TRIM67 regulates neuroinflammation and neuronal apoptosis and strongly indicates that upregulation of TRIM67 may provide therapeutic benefits for ischemic stroke.","['Cerebral ischemia‒reperfusion injury', 'IκBα', 'Neuroinflammation', 'Neuronal apoptosis', 'TRIM67', 'Ubiquitination']",2023-02-27,"['ischemia', 'reperfusion']"
37248113,Adipose delivered stem cells protect liver after ischemia-reperfusion injury by controlling autophagy.,"Ischemia-reperfusion(I/R) injury is an unavoidable side effect of liver surgery and transplantation. A potentially useful tool for cellular therapy and tissue engineering is adipose-derived stem cells (ADSCs).The process of autophagy is used by the cell to break down inappropriate molecules.The study's goal was to examine the impact of ADSCs on the autophagic pathway after rat hepatic ischemia-reperfusion injury.Thirty male rats used in our study were divided into control, ADSC, ischemia, I/R, and I/R+ ADSC groups (n = 6). Liver tissues were stained with hematoxylin-eosin and histological changes were evaluated with Suzuki scoring. Immunoexpressions of transforming growth factor (TGF-β) and autophagy markers LC3B, p62 were analyzed using the immunohistochemical method.As a result of histological evaluation the ischemia and I/R groups displayed sinusoid congestion, vacuolization, and necrosis in liver tissues. We showed that the immunostaining of LC3B and TGF- β were elevated, and p62 decreased in the rat liver from ischemia and I/R groups when compared to the control group.ADSCs reduced the excessive level of autophagy and structural damage to hepatocytes and the pathological alterations in the liver after ıschemia-reperfusion injury.","['Adipose-derived stem cells(ADSCs)', 'Autophagy', 'Histopathology', 'Ischemia-reperfusion injury', 'Liver']",2023-04-16,"['ischemia', 'reperfusion']"
37247854,[Acupuncture regulates autophagy in hippocampal neurons of cerebral ischemia/reperfusion injured rats by activating type Ⅲ PI3K/Beclin-1 pathway].,"To observe the effects of acupuncture on the expression of type Ⅲ phosphatidylinositol 3-hydroxykinase (PI3K) and Beclin-1 in hippocampus of rats with cerebral ischemia/reperfusion injury (CI/RI), so as to explore the mechanism of acupuncture in regulating type Ⅲ PI3K pathway to activate autophagy in the hippocampal neurons of CI/RI rats.SD rats were randomly divided into sham operation group (n=11) and operation group. Then after successful modeling, rats in the operation group were randomly divided into model, acupuncture, model+3-MA and acupuncture+3-MA groups, with 11 rats in each group. The model of CI/RI was established by occlusion of the middle cerebral artery. Rats in the model+3-MA and acupuncture+3-MA groups were injected with 3-MA (400 nmol/ 5 μL) 5 μL into the lateral ventricle 30 min before reperfusion. Rats in the acupuncture and acupuncture+3-MA groups were punctured with filiform needles at ""Dazhui"" (GV14), ""Shuigou"" (GV26) and ""Baihui"" (GV20) and stimulated manually once every 15 min. The acupuncture intervention was conducted for 30 min each time, once every 12 h for a total of 7 times. The degree of neurological impairment was evaluated 2 h after reperfusion and after intervention by Garcia score. After intervention, the percentage of cerebral ischemic area was observed by TTC staining, the protein expression levels of type Ⅲ PI3K, Beclin-1, microtubule-associated protein 1 light chain 3B (LC3B), lysosome associated membrane protein 2 (Lamp2) and P62 in ischemic hippocampal tissue were detected by Western blot, the ultrastructure of neurons in ischemic hippocampus was observed by transmission electron microscopy (TEM).Compared with the sham operation group, the Garcia score was decreased (P<0.01), the percentage of cerebral ischemic area was increased (P<0.01), the expression levels of type Ⅲ PI3K, Beclin-1, LC3B-Ⅱ/Ⅰ, Lamp2 proteins were decreased (P<0.01), and the expression level of P62 protein was increased (P<0.01) in ischemic hippocampal tissue in the model group. Compared with the model group, the Garcia score was increased (P<0.01), the percentage of cerebral ischemic area was decreased (P<0.01), the expression levels of type Ⅲ PI3K, Beclin-1, LC3B-Ⅱ/Ⅰ, Lamp2 proteins were increased (P<0.01, P<0.05) and the expression level of P62 was decreased (P<0.01) in ischemic hippocampal tissue in the acupuncture group； the percentage of cerebral ischemic area was increased (P<0.05), the expressions of type Ⅲ PI3K and Beclin-1 were decreased (P<0.01) and the expression level of P62 protein was increased (P<0.05) in ischemic hippocampal tissue in the mo-del+3-MA group. Compared with the model +3-MA group, the Garcia score was increased (P<0.05), the percentage of cerebral ischemic area was decreased (P<0.01), the expression levels of type Ⅲ PI3K, Beclin-1, LC3B-Ⅱ/Ⅰ in ischemic hippo-campal tissue were increased (P<0.01, P<0.05) in the acupuncture+3-MA group. Compared with the acupuncture group, the Garcia score was decreased, the percentage of cerebral ischemic area was increased (P<0.05, P<0.01), the expression levels of type Ⅲ PI3K, Beclin-1, Lamp2 proteins were decreased (P<0.01, P<0.05) and P62 protein was increased (P<0.05) in ischemic hippocampal tissue in the acupuncture+3-MA group. The results of TEM showed that the edema of neurons was heavier, and few hypolysosomes existed in the model group; there was no obvious damage to neuronal structure, intracellular matrix was abundant, and a few lysosomes existed in the acupuncture group; the neuronal cells had mild edema and primary lysosomes were present in the acupuncture +3-MA group.Acupuncture can improve the symptoms of neurological impairment and reduce the percentage of cerebral ischemic area in rats with CI/RI. The mechanism may be related to regulating type Ⅲ PI3K/Beclin-1 pathway, up-regulating the expressions of autophagy related factors LC3B-Ⅱ and Lamp2, and down-regulating the expression of P62.目的：观察针刺对脑缺血再灌注损伤大鼠缺血侧海马组织Ⅲ型磷脂酰肌醇-3-羟激酶(PI3K)及Beclin-1等自噬相关指标的影响，探讨针刺调控Ⅲ型PI3K/Beclin-1通路适度激活脑缺血再灌注损伤大鼠缺血侧海马神经细胞自噬的作用机制。方法：SD大鼠按照随机数字表法分为假手术组、模型组、针刺组、模型+3-甲基腺嘌呤(3-MA)组、针刺+3-MA组，每组11只。使用改良线栓法制备大鼠大脑中动脉闭塞再灌注模型。模型+3-MA组、针刺+3-MA组于再灌注前30 min予侧脑室注射3-MA 5 μL(400 nmol/5 μL)。针刺组、针刺+3-MA组针刺“大椎”“水沟”“百会”，每15 min捻转1次，留针30 min，每12 h治疗1次，共7次。于再灌注后2 h、干预后进行Garcia神经功能评分，干预后通过TTC染色法观察大鼠脑组织缺血面积百分比，Western blot法检测缺血侧海马组织Ⅲ型PI3K、Beclin-1、自噬标志物微管相关蛋白1轻链3B（LC3B）、溶酶体相关膜蛋白 2(Lamp2)、P62的蛋白表达水平，透射电镜法观察缺血侧海马组织神经细胞超微结构。结果：再灌注后与假手术组比较，其余各组大鼠神经功能评分降低(P<0.01)。与假手术组比较，模型组大鼠神经功能评分显著降低、脑梗死面积百分比升高(P<0.01)，缺血侧海马组织Ⅲ型PI3K、Beclin-1、LC3B-Ⅱ/Ⅰ、Lamp2表达显著降低(P<0.01)，P62表达显著升高(P<0.01)，神经细胞水肿较重。与模型组比较，干预后针刺组神经功能评分升高、脑梗死面积百分比降低(P<0.01)，缺血侧海马组织Ⅲ型PI3K、Beclin-1、LC3B-Ⅱ/Ⅰ、Lamp2表达升高（P<0.01, P<0.05），P62表达降低(P<0.01)，神经元结构未见明显损伤，溶酶体增多；模型+3-MA组脑梗死面积百分比升高(P<0.05)，Ⅲ型PI3K、Beclin-1表达降低(P<0.01)，P62表达水平升高(P<0.05)，神经细胞中重度水肿，初级溶酶体存在。与模型+3-MA组比较，针刺+3-MA组神经功能评分显著升高、脑梗死面积百分比显著降低(P<0.05，P<0.01)，缺血侧海马组织Ⅲ型PI3K、Beclin-1、LC3B-Ⅱ/Ⅰ表达升高(P<0.01，P<0.05)，神经细胞轻度水肿，初级溶酶体存在。与针刺组比较，针刺+3-MA组神经功能评分显著降低、脑梗死面积百分比升高（P<0.05，P<0.01），缺血侧海马组织Ⅲ型PI3K、Beclin-1、Lamp2表达水平降低（P<0.01，P<0.05），P62表达水平升高（P<0.05）。结论：针刺可改善脑缺血再灌注损伤大鼠神经功能缺损症状，减少脑梗死面积，其机制可能与调控Ⅲ型PI3K/Beclin-1通路，上调海马区自噬相关因子 LC3B-Ⅱ/Ⅰ、Lamp2表达，下调P62表达有关。.","['Acupuncture', 'Autophagy', 'Cerebral ischemia/reperfusion injury', 'Type Ⅲ phosphatidylinositol 3-hydrorykinase/Beclin-1 signaling']",,"['ischemia', 'reperfusion']"
37246982,Acid-sensing ion channel 1a exacerbates renal ischemia-reperfusion injury through the NF-κB/NLRP3 inflammasome pathway.,"Ischemia-reperfusion injury (IRI) is the main cause of acute kidney injury (AKI), and there is no effective therapy. Microenvironmental acidification is generally observed in ischemic tissues. Acid-sensing ion channel 1a (ASIC1a) can be activated by a decrease in extracellular pH which mediates neuronal IRI. Our previous study demonstrated that, ASIC1a inhibition alleviates renal IRI. However, the underlying mechanisms have not been fully elucidated. In this study, we determined that renal tubule-specific deletion of ASIC1a in mice (ASIC1afl/fl/CDH16cre) attenuated renal IRI, and reduced the expression of NLRP3, ASC, cleaved-caspase-1, GSDMD-N, and IL-1β. Consistent with these in vivo results, inhibition of ASIC1a by the specific inhibitor PcTx-1 protected HK-2 cells from hypoxia/reoxygenation (H/R) injury, and suppressed H/R-induced NLRP3 inflammasome activation. Mechanistically, the activation of ASIC1a by either IRI or H/R induced the phosphorylation of NF-κB p65, which translocates to the nucleus and promotes the transcription of NLRP3 and pro-IL-1β. Blocking NF-κB by treatment with BAY 11-7082 validated the roles of H/R and acidosis in NLRP3 inflammasome activation. This further confirmed that ASIC1a promotes NLRP3 inflammasome activation, which requires the NF-κB pathway. In conclusion, our study suggests that ASIC1a contributes to renal IRI by affecting the NF-κB/NLRP3 inflammasome pathway. Therefore, ASIC1a may be a potential therapeutic target for AKI. KEY MESSAGES: Knockout of ASIC1a attenuated renal ischemia-reperfusion injury. ASIC1a promoted the NF-κB pathway and NLRP3 inflammasome activation. Inhibition of the NF-κB mitigated the NLRP3 inflammasome activation induced by ASIC1a.","['Acid-sensing ion channel 1a', 'Acute kidney injury', 'Ischemia-reperfusion', 'NF-κB', 'NLRP3 inflammasome']",2022-05-02,"['ischemia', 'reperfusion']"
37246844,Circadian and sex differences in post-ischemic vasodilation and reactive hyperemia in young individuals and elderly with and without type 2 diabetes.,"Cardiovascular events show morning preference and sex differences, and are related to aging and type 2 diabetes. We assessed circadian variations and sex differences in vascular conductance (VC) and blood flow (BF) regulations following a brief bout of forearm ischemia.Young healthy individuals (H18-30) and elderly without (H50-80) and with type 2 diabetes (T2DM50-80) of both sexes were included. Forearm VC and BF, and mean arterial pressure (MAP) at baseline and following circulatory reperfusion were measured at 6 a.m. and 9 p.m.In the morning compared to evening, following reperfusion, the VC and BF increments were similar in H18-30 (p>.71), but lower in H50-80 (p<.001) and T2DM50-80 (p<.01). VC and BF following circulatory reperfusion were higher in men than women in H18-30 (p<.001), but similar between sexes in the older groups (p>.23).Forearm vasodilation following reperfusion is attenuated in the morning in the elderly, impairing BF towards an ischemic area. Diabetes does not affect the circadian regulation of VC and BF, but that of MAP. There are sex differences in VC and BF at baseline and after circulatory reperfusion at a young age, being greater in men, which disappear with aging without being affected by diabetes.","['aging', 'cardiovascular disease', 'circadian changes', 'diabetes mellitus', 'risk factors', 'sex differences', 'sympathetic activation']",2022-07-27,"['ischemia', 'reperfusion']"
37246833,Hypoxic preconditioned mesenchymal stem cells ameliorate rat brain injury after cardiopulmonary resuscitation by suppressing neuronal pyroptosis.,"Cardiac arrest (CA) can result in cerebral ischaemia-reperfusion injury and poor neurological outcomes. While bone marrow-derived mesenchymal stem cells (BMSCs) have been shown to have protective effects in brain ischaemic disease, their efficacy can be reduced by the poor oxygen environment. In this study, we investigated the neuroprotective effects of hypoxic preconditioned BMSCs (HP-BMSCs) and normoxic BMSCs C (N-BMSCs) in a cardiac arrest rat model by examining their ability to ameliorate cell pyroptosis. The mechanism underlying the process was also explored. Cardiac arrest was induced in rats for 8 min and surviving rats received 1 × 106 normoxic/hypoxic BMSCs or PBS via intracerebroventricular (ICV) transplantation. Neurological function of rats was evaluated using neurological deficit scores (NDSs) and examined for brain pathology. Serum S100B and neuron-specific enolase (NSE) levels and cortical proinflammatory cytokines were measured to evaluate brain injury. Pyroptosis-related proteins in the cortex after cardiopulmonary resuscitation (CPR) were measured using western blotting and immunofluorescent staining. Transplanted BMSCs were tracked using bioluminescence imaging. Results showed significantly better neurological function and neuropathological damage after transplantation with HP-BMSCs. In addition, HP-BMSCs reduced levels of pyroptosis-related proteins in the rat cortex after CPR and significantly reduced levels of biomarkers for brain injury. Mechanistically, HP-BMSCs alleviated brain injury by reducing the expressions of HMGB1, TLR4, NF-κB p65, p38 MAPK and JNK in the cortex. Our study demonstrated that hypoxic preconditioning could enhance the efficacy of BMSCs in alleviating post-resuscitation cortical pyroptosis. This effect may be related to the regulation of the HMGB1/TLR4/NF-κB, MAPK signalling pathways.","['HMGB1/TLR4/NF-κB', 'MAPK', 'bone marrow-derived mesenchymal stem cells', 'cardiopulmonary resuscitation', 'hypoxic preconditioning', 'pyroptosis']",2023-01-23,"['ischemia', 'reperfusion']"
37246769,A Pilot Study of Ratiometric Creatine CEST MRI Assessment of Rabbit Skeletal Muscle Energy Metabolism at 3 T.,"pH MRI may provide useful information to evaluate metabolic disruption following ischemia. Radiofrequency amplitude-based creatine chemical exchange saturation transfer (CrCEST) ratiometric MRI is pH-sensitive, which could but has not been explored to examine muscle ischemia.To investigate skeletal muscle energy metabolism alterations with CrCEST ratiometric MRI.Prospective.Seven adult New Zealand rabbits with ipsilateral hindlimb muscle ischemia.3 T/two MRI scans, including MRA and CEST imaging, were performed under two B1 amplitudes of 0.5 and 1.25 μT after 2 hours of hindlimb muscle ischemia and 1 hour of reperfusion recovery, respectively.CEST effects of two energy metabolites of creatine and phosphocreatine (PCrCEST) were resolved with the multipool Lorentzian fitting approach. The pixel-wise CrCEST ratio was quantified by calculating the ratio of the resolved CrCEST peaks under a B1 amplitude of 1.25 μT to those under 0.5 μT in the entire muscle.One-way ANOVA and Pearson's correlation. P < 0.05 was considered statistically significant.MRA images confirmed the blood flow loss and restoration in the ischemic hindlimb at the ischemia and recovery phases, respectively. Ischemic muscles exhibited a significant decrease of PCr at the ischemia (under both B1 amplitudes) and recovery phases (under B1 amplitude of 0.5 μT) and significantly increased CrCEST from normal tissues at both phases (under both B1 levels). Specifically, CrCEST decreased, and PCrCEST increased with the CrCEST ratio. Significantly strong correlations were observed among the CrCEST ratio, and CrCEST and PCrCEST under both B1 levels (r > 0.80).The CrCEST ratio altered substantially with muscle pathological states and was closely related to CEST effects of energy metabolites of Cr and PCr, suggesting that the pH-sensitive CrCEST ratiometric MRI is feasible to evaluate muscle injuries at the metabolic level.2 TECHNICAL EFFICACY STAGE: 1.","['chemical exchange saturation transfer', 'energy metabolism', 'pH', 'ratiometric imaging']",2023-04-05,"['ischemia', 'reperfusion']"
37246731,Exploratory metabolomic analysis based on UHPLC-Q-TOF-MS/MS to study hypoxia-reoxygenation energy metabolic alterations in HK-2 cells.,"Renal ischemia-reperfusion injury(IRI)is a major cause of acute kidney injury(AKI), the injury and repair of renal tubular epithelial cells play an important role in the pathological process of IR-AKI. Metabolomics was used to detect cell metabolism alterations and metabolic reprogramming in the initial injury, peak injury, and recovery stage of human renal proximal tubular cells (HK-2 cells) to provide insights into clinical prevention and treatment of IRI-induced AKI.An in vitro ischemia-reperfusion (H/R) injury and the recovery model of HK-2 cells were established at different times of hypoxia/reoxygenation. Comprehensive detection of metabolic alterations in HK-2 cells after H/R induction by nontarget metabolomics. Interconversion of glycolysis and fatty acid oxidation (FAO) in HK-2 cells after H/R induction was examined by western blotting and qRT-PCR.Multivariate data analysis found significant differences among the groups, with significant changes in metabolites such as glutamate, malate, aspartate, and L-palmitoylcarnitine. Hypoxia-reoxygenated HK-2 cells are accompanied by altered metabolisms such as disturbance of amino acid and nucleotide metabolism, dysregulation of lipid metabolism, increased glycolysis, and metabolic reprogramming, which manifests as a shift in energy metabolism from FAO to glycolysis.The development of IRI-induced AKI in HK-2 cells is accompanied by the disturbance of amino acid, nucleotide, and tricarboxylic acid cycle metabolism and specifically metabolic reprogramming of FAO to glycolytic conversion. The timely recovery of energy metabolism in HK-2 cells is of great significance for treating and prognosis IRI-induced AKI.","['Metabolomics', 'acute kidney injury', 'glycolysis', 'metabolic pathways', 'metabolic reprogramming']",,"['ischemia', 'reperfusion']"
37246314,Improved catheter delivery for aspiration thrombectomy using Tenzing 7 ledge reducing catheter and FreeClimb 70.,"Previous comparative mechanical thrombectomy device trials reported a substantial crossover rate from first-line aspiration to stent-retriever thrombectomy. A specialized delivery catheter may help track large-bore aspiration catheters to target occlusions. We report our multicenter experience of aspiration thrombectomy of intracranial large vessel occlusions using the FreeClimbTM 70 and Tenzing® 7 delivery catheter (Route 92, San Mateo, CA).After local Institutional Review Board approval, we retrospectively reviewed the clinical, procedural, and imaging data of patients who underwent mechanical thrombectomy with the FreeClimb 70 and Tenzing 7.FreeClimb 70 was successfully delivered using Tenzing 7 to target occlusion in 30/30 (100%) patients (18 M1, 6 M2, 4 ICA-terminus, and 2 basilar artery occlusions), without the use of a stent-retriever for anchoring. In 21/30 (70%) cases, a leading microwire was not needed to advance the Tenzing 7 to the target. Median (interquartile range) time from groin puncture to first pass was 12 (interquartile range 8-15) minutes. Overall first pass effect, or first pass effect (modified thrombolysis in cerebral ischemia 2C-3), was achieved 16/30 (53%). For M1 occlusions, first pass effect was 11/18 (61%). Successful reperfusion (modified thrombolysis in cerebral ischemia ≥ 2B) was achieved in 29/30 (97%) cases after a median of 1 pass (interquartile range 1-3). Median groin puncture to reperfusion time was 16 (interquartile range 12-26) minutes. There were no procedural complications or symptomatic intracranial hemorrhage. Average improvement in National Institutes of Health Stroke Scale at discharge was 6.6  ±  7.1. There were three patient deaths (renal failure, respiratory failure, and comfort care).Initial data support the use of Tenzing 7 with FreeClimb 70 catheter for reliable access to rapid, effective, and safe aspiration thrombectomy of large vessel occlusions.","['Thrombectomy', 'aspiration', 'catheter', 'ischemic stroke']",,"['ischemia', 'reperfusion']"
